edge_index,u_lon,u_lat,v_lon,v_lat
5201,-122.4808929,37.7206483,-122.4808817,37.7206964
5202,-122.4808929,37.7206483,-122.4798037,37.7197035
5203,-122.4808929,37.7206483,-122.4810185,37.7205559
5204,-122.4798037,37.7197035,-122.4799244,37.7196208
5205,-122.4798037,37.7197035,-122.4796357,37.7196633
5206,-122.4798926,37.7194798,-122.4814292,37.7190564
5207,-122.4798926,37.7194798,-122.4797634,37.7194362
5208,-122.4798926,37.7194798,-122.4799244,37.7196208
5209,-122.4795918,37.7195677,-122.4796357,37.7196633
5210,-122.4795918,37.7195677,-122.4784746,37.7186005
5211,-122.4795918,37.7195677,-122.4797634,37.7194362
5212,-122.4784746,37.7186005,-122.4786543,37.7184783
5213,-122.4784746,37.7186005,-122.4781255,37.7186772
5214,-122.4797634,37.7194362,-122.4786543,37.7184783
5215,-122.4799244,37.7196208,-122.4810185,37.7205559
5216,-122.4810185,37.7205559,-122.4811083,37.7205544
5217,-122.4821252,37.7217134,-122.482134,37.7218415
5218,-122.4821252,37.7217134,-122.4813688,37.7210566
5219,-122.4834005,37.7227825,-122.4834424,37.7229594
5220,-122.4834005,37.7227825,-122.4823047,37.7219281
5221,-122.4847711,37.7240061,-122.4849159,37.7242802
5222,-122.4847711,37.7240061,-122.484976,37.7240727
5223,-122.4847711,37.7240061,-122.4836003,37.7229867
5224,-122.4730179,37.7151004,-122.4743195,37.7158863
5225,-122.4730179,37.7151004,-122.4731195,37.715016
5226,-122.4730179,37.7151004,-122.4728716,37.7149782
5227,-122.4758855,37.7166805,-122.4746262,37.7159192
5228,-122.4758855,37.7166805,-122.4757869,37.716776
5229,-122.4758855,37.7166805,-122.4760397,37.7166972
5230,-122.4760999,37.7167733,-122.4760397,37.7166972
5231,-122.4760999,37.7167733,-122.4759557,37.7169233
5232,-122.4760999,37.7167733,-122.4774093,37.7175718
5233,-122.4759557,37.7169233,-122.4772543,37.7177277
5234,-122.4757869,37.716776,-122.4745411,37.7160144
5235,-122.4731195,37.715016,-122.4731178,37.7149804
5236,-122.4731195,37.715016,-122.4744182,37.71579
5237,-122.4728716,37.7149782,-122.4729286,37.7149164
5238,-122.4728716,37.7149782,-122.4721527,37.7144869
5239,-122.4717576,37.7143932,-122.4721527,37.7144869
5240,-122.4717576,37.7143932,-122.4726407,37.7167999
5241,-122.4729286,37.7149164,-122.4721527,37.7144869
5242,-122.4729286,37.7149164,-122.4729775,37.714903
5243,-122.4324838,37.7692662,-122.4323165,37.7675389
5244,-122.4324838,37.7692662,-122.4335908,37.7691679
5245,-122.4324838,37.7692662,-122.4315858,37.7693175
5246,-122.4323165,37.7675389,-122.431214,37.7676036
5247,-122.4323165,37.7675389,-122.4334273,37.7674715
5248,-122.3967537,37.7128427,-122.397371,37.7112078
5249,-122.397371,37.7112078,-122.397727,37.710265
5250,-122.397371,37.7112078,-122.3965098,37.7110036
5251,-122.397371,37.7112078,-122.3982317,37.711412
5252,-122.397727,37.710265,-122.3968652,37.7100603
5253,-122.397727,37.710265,-122.398588,37.7104664
5254,-122.4224343,37.80354,-122.4214618,37.8027159
5255,-122.4224343,37.80354,-122.4216378,37.8040638
5256,-122.4224343,37.80354,-122.4232953,37.8034297
5257,-122.4232953,37.8034297,-122.4248618,37.8032317
5258,-122.4232953,37.8034297,-122.4231072,37.8024903
5259,-122.4265859,37.803007,-122.4263966,37.8020741
5260,-122.4265859,37.803007,-122.428229,37.8028002
5261,-122.4265859,37.803007,-122.4250102,37.8032116
5262,-122.428229,37.8028002,-122.4280391,37.8018653
5263,-122.428229,37.8028002,-122.4298747,37.8025931
5264,-122.4298747,37.8025931,-122.4315162,37.8023852
5265,-122.4298747,37.8025931,-122.429686,37.8016559
5266,-122.4315162,37.8023852,-122.4313274,37.8014473
5267,-122.4069775,37.8055023,-122.405174,37.804763
5268,-122.4069775,37.8055023,-122.4067771,37.8048552
5269,-122.4413856,37.8011293,-122.4415735,37.8020584
5270,-122.4413856,37.8011293,-122.4411963,37.8001929
5271,-122.4413856,37.8011293,-122.4430541,37.8009167
5272,-122.4413856,37.8011293,-122.4405267,37.8012903
5273,-122.4430541,37.8009167,-122.4428642,37.7999809
5274,-122.4182152,37.8033521,-122.4200106,37.8038867
5275,-122.4182152,37.8033521,-122.4181701,37.8031282
5276,-122.4182152,37.8033521,-122.4183625,37.8040832
5277,-122.4200106,37.8038867,-122.4198179,37.8029189
5278,-122.4085312,37.8052904,-122.4085982,37.8056147
5279,-122.4085312,37.8052904,-122.4093144,37.8052035
5280,-122.4085312,37.8052904,-122.4083454,37.8043642
5281,-122.4093144,37.8052035,-122.4101426,37.8051004
5282,-122.4101426,37.8051004,-122.4117828,37.8048939
5283,-122.4101426,37.8051004,-122.409955,37.8041728
5284,-122.4117828,37.8048939,-122.4115949,37.8039613
5285,-122.4117828,37.8048939,-122.4134294,37.804684
5286,-122.4134294,37.804684,-122.4132377,37.8037591
5287,-122.4134294,37.804684,-122.4150699,37.8044788
5288,-122.4150699,37.8044788,-122.41488,37.8035415
5289,-122.4150699,37.8044788,-122.4159839,37.8043654
5290,-122.4150699,37.8044788,-122.4152364,37.8052315
5291,-122.4167158,37.8042944,-122.4165234,37.8033391
5292,-122.4167158,37.8042944,-122.4167933,37.8048172
5293,-122.4167158,37.8042944,-122.4183625,37.8040832
5294,-122.4167158,37.8042944,-122.416147,37.8043451
5295,-122.4159677,37.7089944,-122.4168253,37.7092356
5296,-122.4159677,37.7089944,-122.4150632,37.7087399
5297,-122.4159677,37.7089944,-122.4159618,37.7097062
5298,-122.443455,37.7653549,-122.4426642,37.7659529
5299,-122.443455,37.7653549,-122.4440348,37.7646166
5300,-122.443455,37.7653549,-122.4432232,37.7646411
5301,-122.443455,37.7653549,-122.4426656,37.7653389
5302,-122.4440348,37.7646166,-122.4444226,37.7640064
5303,-122.4444226,37.7640064,-122.4459205,37.7631799
5304,-122.4444226,37.7640064,-122.4460949,37.7641896
5305,-122.4444226,37.7640064,-122.4429632,37.7636804
5306,-122.4459205,37.7631799,-122.445725,37.7631937
5307,-122.4459205,37.7631799,-122.4457649,37.7633841
5308,-122.4666108,37.7086713,-122.4654823,37.7094601
5309,-122.4492224,37.7842037,-122.4495994,37.7841128
5310,-122.4492224,37.7842037,-122.447993,37.7840272
5311,-122.4492224,37.7842037,-122.4492965,37.7846918
5312,-122.443294,37.7609635,-122.4437619,37.7608609
5313,-122.443294,37.7609635,-122.4431532,37.7608075
5314,-122.443294,37.7609635,-122.4425844,37.7610841
5315,-122.4437619,37.7608609,-122.4435628,37.7605426
5316,-122.4437619,37.7608609,-122.4440293,37.7612883
5317,-122.3940959,37.792562,-122.3956799,37.7938135
5318,-122.3940959,37.792562,-122.3932061,37.7932459
5319,-122.3940959,37.792562,-122.3925074,37.7912945
5320,-122.3940959,37.792562,-122.3949513,37.7918524
5321,-122.3925074,37.7912945,-122.3909887,37.7900898
5322,-122.3925074,37.7912945,-122.3928646,37.7910243
5323,-122.3925074,37.7912945,-122.3916518,37.792
5324,-122.3909887,37.7900898,-122.3894308,37.7888522
5325,-122.3909887,37.7900898,-122.3901483,37.7907482
5326,-122.3909887,37.7900898,-122.3918607,37.7893887
5327,-122.3894308,37.7888522,-122.3882593,37.7879147
5328,-122.3894308,37.7888522,-122.390321,37.7881515
5329,-122.3894308,37.7888522,-122.3886184,37.7894946
5330,-122.4005888,37.7902502,-122.4007726,37.7911821
5331,-122.4005888,37.7902502,-122.4004326,37.7902701
5332,-122.4005888,37.7902502,-122.4022209,37.7900432
5333,-122.4022209,37.7900432,-122.4038718,37.7898332
5334,-122.4022209,37.7900432,-122.4020317,37.7891058
5335,-122.4022209,37.7900432,-122.4024099,37.7909791
5336,-122.4038718,37.7898332,-122.404059,37.7907655
5337,-122.4038718,37.7898332,-122.4054347,37.7896352
5338,-122.4038718,37.7898332,-122.4036842,37.788901
5339,-122.4054347,37.7896352,-122.4065102,37.7894964
5340,-122.4054347,37.7896352,-122.4055991,37.7905698
5341,-122.4054347,37.7896352,-122.4052473,37.7887033
5342,-122.4069817,37.7894357,-122.4086156,37.7892289
5343,-122.4069817,37.7894357,-122.4067939,37.7885009
5344,-122.4069817,37.7894357,-122.4070358,37.7897112
5345,-122.4069817,37.7894357,-122.4065102,37.7894964
5346,-122.4086156,37.7892289,-122.4088057,37.7901622
5347,-122.4086156,37.7892289,-122.4102667,37.7890203
5348,-122.4086156,37.7892289,-122.4084335,37.7882931
5349,-122.4086156,37.7892289,-122.4087612,37.7901678
5350,-122.4086156,37.7892289,-122.4088536,37.7901561
5351,-122.4102667,37.7890203,-122.4100772,37.7880844
5352,-122.4102667,37.7890203,-122.4119117,37.7888113
5353,-122.4102667,37.7890203,-122.4104533,37.7899531
5354,-122.4119117,37.7888113,-122.4120997,37.7897443
5355,-122.4119117,37.7888113,-122.4135549,37.7886026
5356,-122.4119117,37.7888113,-122.411723,37.7878756
5357,-122.4135549,37.7886026,-122.4151986,37.7883938
5358,-122.4135549,37.7886026,-122.4133664,37.7876672
5359,-122.4135549,37.7886026,-122.4137429,37.7895358
5360,-122.4151986,37.7883938,-122.4153867,37.7893258
5361,-122.4151986,37.7883938,-122.4168465,37.7881845
5362,-122.4151986,37.7883938,-122.4150099,37.7874587
5363,-122.4168465,37.7881845,-122.4166574,37.7872498
5364,-122.4168465,37.7881845,-122.4184871,37.787976
5365,-122.4168465,37.7881845,-122.4170349,37.789115
5366,-122.4184871,37.787976,-122.4201333,37.7877669
5367,-122.4184871,37.787976,-122.4185811,37.7884406
5368,-122.4184871,37.787976,-122.4182981,37.7870416
5369,-122.4201333,37.7877669,-122.4216746,37.7875725
5370,-122.4201333,37.7877669,-122.420227,37.7882317
5371,-122.4201333,37.7877669,-122.4199449,37.7868327
5372,-122.4218834,37.7875439,-122.4216865,37.7866119
5373,-122.4218834,37.7875439,-122.4234217,37.7873491
5374,-122.4218834,37.7875439,-122.4219931,37.7880061
5375,-122.4218834,37.7875439,-122.4217761,37.7875583
5376,-122.4234217,37.7873491,-122.4250653,37.7871398
5377,-122.4234217,37.7873491,-122.4235157,37.7878143
5378,-122.4234217,37.7873491,-122.4232328,37.7864141
5379,-122.4250653,37.7871398,-122.4248759,37.7862044
5380,-122.4250653,37.7871398,-122.4267118,37.7869289
5381,-122.4250653,37.7871398,-122.4251593,37.7876057
5382,-122.428355,37.7867185,-122.4267118,37.7869289
5383,-122.428355,37.7867185,-122.4281655,37.7857872
5384,-122.428355,37.7867185,-122.4285434,37.7876523
5385,-122.4315067,37.786321,-122.4316435,37.7863033
5386,-122.4315067,37.786321,-122.4316063,37.7868279
5387,-122.4315067,37.786321,-122.4313219,37.7853873
5388,-122.4332878,37.786095,-122.4316435,37.7863033
5389,-122.4332878,37.786095,-122.4330972,37.7851617
5390,-122.4332878,37.786095,-122.4349323,37.7858859
5391,-122.4332878,37.786095,-122.4334764,37.7870253
5392,-122.4349323,37.7858859,-122.4347436,37.7849553
5393,-122.4349323,37.7858859,-122.43512,37.7868155
5394,-122.4349323,37.7858859,-122.4365763,37.7856766
5395,-122.4365763,37.7856766,-122.4367633,37.7866062
5396,-122.4365763,37.7856766,-122.4363871,37.7847461
5397,-122.4365763,37.7856766,-122.4382199,37.7854674
5398,-122.4382199,37.7854674,-122.4398436,37.7852608
5399,-122.4382199,37.7854674,-122.4384077,37.7863967
5400,-122.4382199,37.7854674,-122.4380318,37.7845366
5401,-122.4398436,37.7852608,-122.4399321,37.7852495
5402,-122.4398436,37.7852608,-122.4400306,37.7861901
5403,-122.4398436,37.7852608,-122.4396563,37.7843302
5404,-122.4431987,37.7848337,-122.443387,37.7857655
5405,-122.4431987,37.7848337,-122.4430108,37.7839042
5406,-122.4431987,37.7848337,-122.4448435,37.7846244
5407,-122.4431987,37.7848337,-122.4415564,37.7850428
5408,-122.4448435,37.7846244,-122.4450323,37.7855579
5409,-122.4448435,37.7846244,-122.4446556,37.7836953
5410,-122.4448435,37.7846244,-122.4462556,37.7844446
5411,-122.4462556,37.7844446,-122.4463795,37.7850871
5412,-122.4462556,37.7844446,-122.4460465,37.7835187
5413,-122.4524731,37.7204688,-122.4521311,37.7212898
5414,-122.452137,37.7221261,-122.4531209,37.7221253
5415,-122.452137,37.7221261,-122.4512765,37.7221267
5416,-122.452137,37.7221261,-122.4521311,37.7212898
5417,-122.4017593,37.7347574,-122.402825,37.735891
5418,-122.4017593,37.7347574,-122.4015557,37.7348845
5419,-122.4017593,37.7347574,-122.4021905,37.7344914
5420,-122.402825,37.735891,-122.4026939,37.7344547
5421,-122.402825,37.735891,-122.402897,37.736472
5422,-122.428849,37.754832,-122.4287149,37.7532339
5423,-122.428849,37.754832,-122.4277555,37.7549014
5424,-122.428849,37.754832,-122.4299727,37.7547532
5425,-122.4287149,37.7532339,-122.4286322,37.7523905
5426,-122.4287149,37.7532339,-122.4276083,37.7533018
5427,-122.4287149,37.7532339,-122.4298073,37.7531537
5428,-122.4286322,37.7523905,-122.4285682,37.751637
5429,-122.4286322,37.7523905,-122.4276036,37.752455
5430,-122.4286322,37.7523905,-122.429731,37.752362
5431,-122.428466,37.750829,-122.429577,37.750762
5432,-122.428466,37.750829,-122.4273702,37.7508939
5433,-122.428466,37.750829,-122.4285682,37.751637
5434,-122.3988252,37.766312,-122.3991502,37.7662998
5435,-122.3988252,37.766312,-122.3985042,37.7663311
5436,-122.3988252,37.766312,-122.3987192,37.7650258
5437,-122.3987192,37.7650258,-122.399662,37.7649719
5438,-122.3987192,37.7650258,-122.3977419,37.7650824
5439,-122.398461,37.762463,-122.400389,37.762346
5440,-122.398461,37.762463,-122.397495,37.762521
5441,-122.3982161,37.7599106,-122.39783,37.755898
5442,-122.3982161,37.7599106,-122.3991912,37.7598538
5443,-122.3982161,37.7599106,-122.3972491,37.7599683
5444,-122.39783,37.755898,-122.3988,37.7558278
5445,-122.39783,37.755898,-122.3977349,37.7548294
5446,-122.3977349,37.7548294,-122.3966962,37.7547207
5447,-122.3977349,37.7548294,-122.3986958,37.7547749
5448,-122.4029704,37.7781564,-122.4023944,37.7786114
5449,-122.4131495,37.7810015,-122.4125763,37.7805274
5450,-122.4131495,37.7810015,-122.4136932,37.780933
5451,-122.4131495,37.7810015,-122.4120562,37.7811625
5452,-122.4119409,37.7800112,-122.413267,37.7789712
5453,-122.4119409,37.7800112,-122.4121241,37.7801611
5454,-122.4119409,37.7800112,-122.4109356,37.7792109
5455,-122.4109356,37.7792109,-122.412322,37.778129
5456,-122.4109356,37.7792109,-122.4104014,37.7787847
5457,-122.4104014,37.7787847,-122.41187,37.777619
5458,-122.4104014,37.7787847,-122.4099452,37.7784197
5459,-122.4104014,37.7787847,-122.4092889,37.7796714
5460,-122.4099452,37.7784197,-122.4088288,37.7793049
5461,-122.4099452,37.7784197,-122.4121681,37.7766531
5462,-122.4099452,37.7784197,-122.4094497,37.7780255
5463,-122.409388,37.7779762,-122.4094497,37.7780255
5464,-122.409388,37.7779762,-122.409923,37.777553
5465,-122.409388,37.7779762,-122.407854,37.7767525
5466,-122.409388,37.7779762,-122.4089817,37.7782967
5467,-122.407854,37.7767525,-122.4077965,37.7767976
5468,-122.407854,37.7767525,-122.4073052,37.7763152
5469,-122.407854,37.7767525,-122.408401,37.776321
5470,-122.4073052,37.7763152,-122.4077965,37.7767976
5471,-122.4073052,37.7763152,-122.406308,37.7755198
5472,-122.4073052,37.7763152,-122.4064899,37.7769688
5473,-122.406308,37.7755198,-122.4054899,37.7761665
5474,-122.4032325,37.7730665,-122.405367,37.7713647
5475,-122.4032325,37.7730665,-122.4016818,37.7718329
5476,-122.4016818,37.7718329,-122.4035057,37.770331
5477,-122.4016818,37.7718329,-122.4008152,37.7711384
5478,-122.4008152,37.7711384,-122.402284,37.7699849
5479,-122.4008152,37.7711384,-122.400019,37.7704904
5480,-122.400019,37.7704904,-122.4020209,37.7689816
5481,-122.400019,37.7704904,-122.3989677,37.7696377
5482,-122.3986477,37.7693828,-122.396247,37.7703703
5483,-122.3986477,37.7693828,-122.3989677,37.7696377
5484,-122.3986477,37.7693828,-122.398216,37.7690447
5485,-122.3986477,37.7693828,-122.3983363,37.7697271
5486,-122.398216,37.7690447,-122.3974573,37.7684307
5487,-122.398216,37.7690447,-122.4004285,37.767298
5488,-122.3974573,37.7684307,-122.3967204,37.7678383
5489,-122.3974573,37.7684307,-122.399678,37.766695
5490,-122.3967204,37.7678383,-122.3957718,37.7670753
5491,-122.3967204,37.7678383,-122.3985042,37.7663311
5492,-122.3950865,37.7665527,-122.3949409,37.766165
5493,-122.3950865,37.7665527,-122.3962945,37.7664848
5494,-122.3950865,37.7665527,-122.3957718,37.7670753
5495,-122.3950865,37.7665527,-122.3947384,37.7665023
5496,-122.3950865,37.7665527,-122.393781,37.7666393
5497,-122.4722058,37.7945,-122.4759463,37.7942732
5498,-122.4722058,37.7945,-122.4753308,37.7936345
5499,-122.4722058,37.7945,-122.4693423,37.7951199
5500,-122.4759463,37.7942732,-122.4753308,37.7936345
5501,-122.4759463,37.7942732,-122.4766974,37.7975576
5502,-122.4039224,37.7685976,-122.4037967,37.7673225
5503,-122.4039224,37.7685976,-122.4040055,37.7696983
5504,-122.4058636,37.768478,-122.406827,37.7684205
5505,-122.4058636,37.768478,-122.4057325,37.7684859
5506,-122.4058636,37.768478,-122.4057234,37.7672005
5507,-122.4058636,37.768478,-122.406233,37.7694502
5508,-122.406827,37.7684205,-122.4078137,37.7683619
5509,-122.406827,37.7684205,-122.4066978,37.7671441
5510,-122.4078137,37.7683619,-122.4076907,37.7670817
5511,-122.4078137,37.7683619,-122.4078316,37.7685744
5512,-122.4078137,37.7683619,-122.4107505,37.7681875
5513,-122.4133836,37.7680266,-122.4132915,37.7670685
5514,-122.4133836,37.7680266,-122.4134534,37.7686815
5515,-122.440947,37.7541027,-122.4409478,37.7544036
5516,-122.440947,37.7541027,-122.4411327,37.7541395
5517,-122.440947,37.7541027,-122.4408687,37.7533044
5518,-122.440947,37.7541027,-122.4398552,37.7541671
5519,-122.4408687,37.7533044,-122.4419828,37.7532362
5520,-122.4408687,37.7533044,-122.4387217,37.7534359
5521,-122.4408687,37.7533044,-122.4407899,37.7525004
5522,-122.4407899,37.7525004,-122.4386445,37.7526304
5523,-122.4407899,37.7525004,-122.4425389,37.7523945
5524,-122.4407899,37.7525004,-122.4407111,37.751697
5525,-122.4407111,37.751697,-122.4406333,37.7509038
5526,-122.4407111,37.751697,-122.4427469,37.7515559
5527,-122.4407111,37.751697,-122.4385681,37.7518327
5528,-122.4406333,37.7509038,-122.4416967,37.7508388
5529,-122.4406333,37.7509038,-122.4395477,37.7509701
5530,-122.46228,37.7187793,-122.462265,37.7200167
5531,-122.462265,37.7200167,-122.4622757,37.7217983
5532,-122.462265,37.7200167,-122.461261,37.7200273
5533,-122.4622757,37.7217983,-122.462683,37.7216924
5534,-122.4622757,37.7217983,-122.4622746,37.723021
5535,-122.4622757,37.7217983,-122.461268,37.72184
5536,-122.4622746,37.723021,-122.462279,37.723637
5537,-122.4622746,37.723021,-122.464488,37.7216811
5538,-122.462279,37.723637,-122.4622847,37.724271
5539,-122.462279,37.723637,-122.461267,37.7236427
5540,-122.4622847,37.724271,-122.4632198,37.7242767
5541,-122.4622847,37.724271,-122.4622657,37.7252122
5542,-122.4622379,37.7252724,-122.4622657,37.7252122
5543,-122.4622379,37.7252724,-122.4625831,37.7253971
5544,-122.4622379,37.7252724,-122.4612297,37.7249582
5545,-122.449309,37.709946,-122.449463,37.710069
5546,-122.449309,37.709946,-122.4484009,37.7103599
5547,-122.449463,37.710069,-122.450138,37.710609
5548,-122.449463,37.710069,-122.44813,37.711116
5549,-122.450138,37.710609,-122.450774,37.711118
5550,-122.450138,37.710609,-122.448775,37.711633
5551,-122.450774,37.711118,-122.451538,37.711728
5552,-122.451538,37.711728,-122.4519206,37.7120433
5553,-122.4519917,37.7121052,-122.4519206,37.7120433
5554,-122.4519917,37.7121052,-122.4524678,37.7124906
5555,-122.4519917,37.7121052,-122.4531859,37.711259
5556,-122.4519917,37.7121052,-122.4489988,37.7139281
5557,-122.4240071,37.7240944,-122.4241619,37.7248222
5558,-122.4240071,37.7240944,-122.425345,37.722815
5559,-122.4090838,37.7163164,-122.4091561,37.7160675
5560,-122.4091561,37.7160675,-122.4083316,37.7158418
5561,-122.4086404,37.7171409,-122.4074597,37.7178715
5562,-122.4570395,37.7802763,-122.4569001,37.7795938
5563,-122.4569001,37.7795938,-122.457767,37.7794836
5564,-122.4569001,37.7795938,-122.456514,37.7797076
5565,-122.4373645,37.762361,-122.4383723,37.7623004
5566,-122.4373645,37.762361,-122.4373228,37.7619314
5567,-122.4373645,37.762361,-122.4354426,37.7625809
5568,-122.4373228,37.7619314,-122.4373162,37.7618629
